date,close,open,high,low,volume,NASDAQ,NYSE,SP500,FTSE100,NIKKEI225,BSE,RUSSELL2000,HENG SENG,SSE,Oil,gold,VIX,Dollar,AMAZON,Google,microsoft,Sentiment
2012-07-16,28.25,30.5,30.5,28.21,24670000.0,2896.9,7743.0,1353.64,5662.43,,17103.31,796.66,19121.34,2147.96,88.43,149.62,17.11,83.1,216.01,287.74,29.44,0.21908970922231674
2012-07-17,28.09,28.48,28.59,27.15,30440000.0,2910.0,7794.8,1363.67,5629.09,8755.0,17105.3,799.45,19455.33,2161.19,89.22,148.09,16.48,83.03,216.93,288.64,29.66,-0.3133047819137573
2012-07-18,29.11,28.31,29.29,28.15,16840000.0,2942.6,7831.1,1372.78,5685.77,8726.74,17185.01,805.06,19239.88,2169.1,89.87,146.3,16.16,83.07,217.47,290.66,30.45,-0.9672875404357909
2012-07-19,29.0,29.41,29.5,28.63,13690000.0,2965.9,7849.8,1376.51,5714.19,8795.55,17278.85,802.17,19559.05,2184.84,92.66,148.02,15.45,82.88,226.17,296.82,30.66,-0.009938467293977736
2012-07-20,28.76,29.0,29.47,28.72,11870000.0,2925.3,7759.6,1362.66,5651.77,8669.87,17158.44,791.54,19640.8,2168.64,91.44,147.58,16.27,83.48,228.29,305.71,30.11,0.07041049003601074
2012-07-23,28.75,28.12,29.0,28.01,12390000.0,2890.1,7670.5,1350.52,5533.87,8508.32,16877.35,778.9,19053.47,2141.4,88.14,143.54,18.62,83.71,226.01,308.05,29.28,-0.9265080094337464
2012-07-24,28.45,28.82,29.45,28.1,11540000.0,2863.0,7590.6,1338.31,5499.23,8488.09,16918.08,767.75,18903.2,2146.59,88.5,143.11,20.47,84.0,223.04,304.08,29.15,
2012-07-25,29.34,28.39,29.49,28.08,17230000.0,2854.2,7607.6,1337.89,5498.32,8365.9,16846.05,769.31,18877.33,2136.15,88.97,147.08,19.34,83.52,217.05,304.29,28.83,-0.2825955847899119
2012-07-26,26.84,27.75,28.23,26.73,64599999.99999999,2893.3,7754.5,1360.02,5573.16,8443.1,16639.82,777.11,18892.79,2126.0,89.39,149.98,17.53,82.81,220.01,306.98,29.16,0.032043968637784324
2012-07-27,23.7,23.19,24.54,22.28,123100000.0,2958.1,7912.2,1385.97,5627.21,8566.64,16839.19,796.0,19274.96,2128.76,90.13,151.8,16.7,82.71,237.32,317.79,29.75,0.028157611687978108
2012-07-30,23.15,24.0,24.04,23.03,29290000.0,2945.8,7911.0,1385.3,5693.63,8635.44,17143.68,791.58,19585.4,2109.91,89.78,153.82,18.03,82.79,236.09,316.46,29.64,
2012-07-31,21.71,23.37,23.37,21.61,56180000.0,2939.5,7863.9,1379.32,5635.28,8695.06,17236.18,786.94,19796.81,2103.63,88.06,150.9,18.93,82.64,233.3,316.79,29.47,0.04095004995663961
2012-08-01,20.88,21.5,21.58,20.84,44600000.0,2920.2,7840.8,1375.14,5712.82,8641.85,17257.38,771.11,19820.38,2123.36,88.91,149.11,18.96,83.06,232.09,316.65,29.41,-0.14516829550266264
2012-08-02,20.04,20.77,20.84,19.82,56370000.0,2909.8,7765.6,1365.0,5662.3,8653.18,17224.36,768.6,19690.2,2111.18,87.13,147.73,17.57,83.36,230.81,314.68,29.19,-0.4076702371239662
2012-08-03,21.09,20.36,22.16,19.9,80650000.0,2967.9,7939.5,1390.99,5787.28,8555.11,17197.93,788.48,19666.18,2132.8,91.4,150.33,15.64,82.38,234.97,320.98,29.75,0.2651035115122795
2012-08-06,21.92,21.39,22.15,21.3,27780000.0,2989.9,7964.1,1394.23,5808.77,8726.29,17412.96,794.34,19998.72,2154.92,92.2,154.1,15.95,82.27,233.99,321.72,29.95,-0.9700785279273988
2012-08-07,20.72,22.2,22.45,20.5,36780000.0,3015.9,8017.7,1401.35,5841.24,8803.31,17601.78,801.34,20072.55,2157.62,93.67,156.15,15.99,82.21,236.56,320.58,30.26,0.09521528333425522
2012-08-08,20.72,20.71,21.15,20.22,29540000.0,3011.3,8018.2,1402.22,5845.92,8881.16,17600.56,800.16,20065.52,2160.99,93.35,155.5,15.32,82.39,234.38,321.43,30.33,-0.2634979784488678
